City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Current_Description,Country,Date
226,Colesberg,-30.72,25.0972,70.214,32,25,5.63,scattered clouds,ZA,2021-11-28 17:17:49
227,Cockburn Town,21.4612,-71.1419,76.964,73,40,1.03,scattered clouds,TC,2021-11-28 17:17:49
228,Kidal,18.4411,1.4078,85.58600000000007,13,63,0.75,broken clouds,ML,2021-11-28 17:17:49
229,Kodiak,57.79,-152.4072,6.3139999999999645,56,20,1.54,few clouds,US,2021-11-28 17:17:50
230,Talnakh,69.4865,88.3972,-14.22399999999999,97,97,1.53,overcast clouds,RU,2021-11-28 17:17:50
231,Ayagoz,47.9714,80.4392,8.402000000000044,80,1,4.17,clear sky,KZ,2021-11-28 17:20:43
232,Mariental,-24.6333,17.9667,90.12200000000001,3,0,7.28,clear sky,NA,2021-11-28 17:20:44
233,San Patricio,28.017,-97.5169,65.084,67,100,4.13,overcast clouds,US,2021-11-28 17:20:44
234,Burriana,39.889,-0.085,52.646000000000015,42,100,5.84,overcast clouds,ES,2021-11-28 17:20:44
235,Sovetskiy,61.3614,63.5842,20.569999999999993,91,100,3.99,overcast clouds,RU,2021-11-28 17:20:21
236,Luganville,-15.5333,167.1667,77.28799999999995,86,3,2.18,clear sky,VU,2021-11-28 17:20:45
237,Tazovskiy,67.4667,78.7,-11.254000000000019,99,94,1.97,overcast clouds,RU,2021-11-28 17:20:45
238,Araceli,10.5529,119.9913,82.238,83,81,7.6,broken clouds,PH,2021-11-28 17:20:46
239,Ancud,-41.8697,-73.8203,60.33199999999994,61,82,4.39,broken clouds,CL,2021-11-28 17:16:40
240,Tyup,42.7276,78.3648,15.22399999999999,62,4,1.98,clear sky,KG,2021-11-28 17:20:47
241,Yeniseysk,58.4497,92.1703,24.926000000000045,89,100,6.04,overcast clouds,RU,2021-11-28 17:20:47
242,Hay River,60.8156,-115.7999,13.981999999999971,85,75,1.54,light snow,CA,2021-11-28 17:20:16
243,East London,-33.0153,27.9116,68.93599999999998,77,0,3.09,clear sky,ZA,2021-11-28 17:20:48
244,Taltal,-25.4,-70.4833,66.38000000000005,68,13,2.58,few clouds,CL,2021-11-28 17:20:48
245,Alice Springs,-23.7,133.8833,58.55000000000001,72,0,2.06,clear sky,AU,2021-11-28 17:20:48
246,Mirzapur,25.15,82.5833,62.56400000000002,41,57,1.21,broken clouds,IN,2021-11-28 17:20:49
247,Tra Vinh,9.9347,106.3453,74.26399999999995,97,100,2.25,moderate rain,VN,2021-11-28 17:20:49
248,Wanning,18.8003,110.3967,72.69800000000004,82,100,5.85,overcast clouds,CN,2021-11-28 17:20:50
249,Aswan,24.0934,32.907,85.29799999999994,23,0,5.14,clear sky,EG,2021-11-28 17:20:50
250,Dauphin,51.1494,-100.0502,19.54400000000004,79,75,2.57,broken clouds,CA,2021-11-28 17:20:51
251,Belaya Gora,68.5333,146.4167,-30.874000000000024,100,100,1.19,overcast clouds,RU,2021-11-28 17:20:51
252,Itupiranga,-5.1347,-49.3267,93.52399999999994,60,46,1.53,scattered clouds,BR,2021-11-28 17:20:52
253,Grand Gaube,-20.0064,57.6608,77.39600000000002,69,29,2.39,scattered clouds,MU,2021-11-28 17:20:52
254,Kantunilkin,21.0917,-87.45,82.238,50,7,0.51,clear sky,MX,2021-11-28 17:20:52
255,Sun Valley,39.5963,-119.776,40.315999999999974,61,20,0.0,few clouds,US,2021-11-28 17:20:53
256,Georgetown,5.4112,100.3354,76.94599999999997,94,20,1.03,moderate rain,MY,2021-11-28 17:20:53
257,Oktyabrskiy,54.4815,53.471,28.255999999999972,85,100,6.73,overcast clouds,RU,2021-11-28 17:20:54
258,Talcahuano,-36.7167,-73.1167,65.87600000000003,52,0,8.75,clear sky,CL,2021-11-28 17:20:54
259,Fallon,39.4735,-118.7774,37.273999999999944,48,1,0.0,clear sky,US,2021-11-28 17:20:54
260,Laja,-37.2667,-72.7,73.68800000000005,18,0,3.07,clear sky,CL,2021-11-28 17:20:55
261,Forest Hills,42.9595,-85.4898,37.56200000000001,69,75,8.75,broken clouds,US,2021-11-28 17:20:55
262,Moyo,3.6609,31.7247,71.40199999999999,75,93,1.12,overcast clouds,UG,2021-11-28 17:20:56
263,Xingyi,24.1877,102.817,48.829999999999984,96,46,1.46,scattered clouds,CN,2021-11-28 17:20:56
264,Sisimiut,66.9395,-53.6735,28.813999999999965,88,100,4.37,overcast clouds,GL,2021-11-28 17:20:56
265,Yulara,-25.2406,130.9889,64.238,36,0,2.57,clear sky,AU,2021-11-28 17:20:57
266,Mizdah,31.4451,12.9801,63.71599999999995,56,90,9.46,overcast clouds,LY,2021-11-28 17:20:57
267,Shingu,33.7333,135.9833,43.43000000000001,68,46,2.46,scattered clouds,JP,2021-11-28 17:20:58
268,Price,39.5994,-110.8107,43.86200000000002,45,1,0.0,clear sky,US,2021-11-28 17:20:58
269,Olafsvik,64.8945,-23.7142,43.05200000000002,96,100,4.12,overcast clouds,IS,2021-11-28 17:20:59
270,Lagoa,39.05,-27.9833,60.81800000000004,57,38,1.62,scattered clouds,PT,2021-11-28 17:20:59
271,Port Keats,-14.25,129.55,82.238,70,61,0.58,broken clouds,AU,2021-11-28 17:20:59
272,Ouallam,14.3188,2.0866,90.75200000000001,9,98,3.56,overcast clouds,NE,2021-11-28 17:21:00
273,Saint Anthony,45.0205,-93.218,33.72800000000001,49,1,4.63,clear sky,US,2021-11-28 17:21:00
274,Farafangana,-22.8167,47.8333,69.96200000000005,67,77,2.81,broken clouds,MG,2021-11-28 17:21:01
275,Geraldton,-28.7667,114.6,70.214,83,90,4.12,overcast clouds,AU,2021-11-28 17:21:01
276,Valparai,10.3667,76.9667,60.565999999999974,97,100,1.64,overcast clouds,IN,2021-11-28 17:21:02
277,Hambantota,6.1241,81.1185,78.07999999999998,86,100,2.74,overcast clouds,LK,2021-11-28 17:21:02
278,Preobrazheniye,42.9019,133.9064,39.307999999999936,81,100,3.66,overcast clouds,RU,2021-11-28 17:22:02
279,Yuxia,34.0615,108.6291,50.61200000000002,67,99,3.12,overcast clouds,CN,2021-11-28 17:22:03
280,Caravelas,-17.7125,-39.2481,80.32999999999998,82,74,4.18,broken clouds,BR,2021-11-28 17:22:03
281,Ashland,40.8167,-82.2665,37.94,88,86,4.92,overcast clouds,US,2021-11-28 17:22:04
282,Umtata,-31.5889,28.7844,65.30000000000001,71,35,1.59,scattered clouds,ZA,2021-11-28 17:22:04
283,Sampit,-2.5333,112.95,71.52800000000008,99,100,1.07,overcast clouds,ID,2021-11-28 17:22:04
284,Union City,37.5958,-122.0192,60.69199999999995,71,1,0.0,clear sky,US,2021-11-28 17:21:21
285,Dawei,14.0833,98.2,71.834,79,40,2.78,scattered clouds,MM,2021-11-28 17:22:05
286,Zonguldak,41.25,31.8333,52.178,68,57,1.73,broken clouds,TR,2021-11-28 17:22:05
287,Bemidji,47.4736,-94.8803,26.887999999999977,68,1,3.6,clear sky,US,2021-11-28 17:22:06
288,Egvekinot,66.3167,-179.1667,-6.519999999999982,95,100,0.52,overcast clouds,RU,2021-11-28 17:22:06
289,Manzhouli,49.6,117.4333,5.089999999999975,90,6,3.62,clear sky,CN,2021-11-28 17:22:06
290,Coolum Beach,-26.5333,153.1,71.65400000000005,86,96,5.61,overcast clouds,AU,2021-11-28 17:22:07
291,Honningsvag,70.9821,25.9704,11.947999999999979,79,20,9.77,few clouds,NO,2021-11-28 17:22:07
292,Mayumba,-3.432,10.6554,79.214,85,99,4.82,overcast clouds,GA,2021-11-28 17:22:08
293,Popondetta,-8.7537,148.2534,73.56200000000007,95,68,1.36,broken clouds,PG,2021-11-28 17:22:08
294,Tongren,27.7172,109.1853,53.599999999999966,69,100,1.29,overcast clouds,CN,2021-11-28 17:22:09
295,Mahon,39.8885,4.2658,45.15799999999996,87,20,3.6,few clouds,ES,2021-11-28 17:22:09
296,Qingdao,36.0986,120.3719,42.403999999999996,100,40,2.0,light rain,CN,2021-11-28 17:22:10
297,Makubetsu,45.3714,141.8211,43.97000000000003,70,46,10.89,scattered clouds,JP,2021-11-28 17:22:10
298,Santa Cruz,-17.8,-63.1667,87.26000000000005,62,75,9.77,broken clouds,BO,2021-11-28 17:22:11
299,Galabovo,42.139,25.8673,56.047999999999945,66,85,6.35,overcast clouds,BG,2021-11-28 17:22:11
300,Hasaki,35.7333,140.8333,37.79599999999999,51,3,3.13,clear sky,JP,2021-11-28 17:22:11
301,Cabo San Lucas,22.8909,-109.9124,77.30599999999998,64,90,0.0,overcast clouds,MX,2021-11-28 17:20:28
302,Shimoda,34.6667,138.95,50.34199999999993,59,19,2.16,few clouds,JP,2021-11-28 17:22:12
303,Pevek,69.7008,170.3133,-2.325999999999965,84,96,1.4,overcast clouds,RU,2021-11-28 17:22:13
304,Miyako,39.6367,141.9525,37.77800000000002,70,1,2.34,clear sky,JP,2021-11-28 17:22:13
305,Tucuma,-0.1833,-50.05,88.43,56,18,2.87,moderate rain,BR,2021-11-28 17:22:13
306,Sao Joao Da Barra,-21.6403,-41.0511,87.88999999999993,67,27,2.26,scattered clouds,BR,2021-11-28 17:22:14
307,Stepnyak,52.8339,70.7803,11.26400000000001,77,23,3.99,few clouds,KZ,2021-11-28 17:22:14
308,Jasdan,22.0333,71.2,77.41400000000004,34,10,3.3,clear sky,IN,2021-11-28 17:22:15
309,Abbotsford,49.058,-122.2526,54.55400000000003,100,90,5.66,moderate rain,CA,2021-11-28 17:21:51
310,Hervey Bay,-25.2986,152.8535,71.70799999999991,89,67,6.85,broken clouds,AU,2021-11-28 17:22:15
311,Urumqi,43.801,87.6005,9.55400000000003,79,0,2.0,clear sky,CN,2021-11-28 17:20:04
312,Trinidad,-14.8333,-64.9,87.78199999999998,66,75,8.75,broken clouds,BO,2021-11-28 17:22:16
313,Qaqortoq,60.7167,-46.0333,37.903999999999996,99,100,2.47,moderate rain,GL,2021-11-28 17:22:16
314,Berezovyy,51.6667,135.7,13.495999999999981,96,100,0.8,light snow,RU,2021-11-28 17:22:17
315,Alofi,-19.0595,-169.9187,73.29199999999997,78,91,5.14,overcast clouds,NU,2021-11-28 17:22:17
316,Turukhansk,65.8167,87.9833,-3.334000000000003,99,98,1.73,overcast clouds,RU,2021-11-28 17:22:17
317,Malatya,38.5,38.0,44.653999999999996,93,75,1.03,broken clouds,TR,2021-11-28 17:22:18
318,Hit,33.6416,42.8251,65.44400000000002,40,52,2.95,broken clouds,IQ,2021-11-28 17:22:18
319,Vardo,70.3705,31.1107,12.397999999999968,85,40,4.63,light shower snow,NO,2021-11-28 17:22:19
320,Key Largo,25.0865,-80.4473,75.19999999999999,67,66,0.66,broken clouds,US,2021-11-28 17:22:19
321,Tuatapere,-46.1333,167.6833,43.23199999999997,90,70,1.22,broken clouds,NZ,2021-11-28 17:22:20
322,Okhotsk,59.3833,143.3,-3.8560000000000514,81,7,8.4,clear sky,RU,2021-11-28 17:23:21
323,Ponta Delgada,37.7333,-25.6667,63.31999999999999,63,75,3.09,broken clouds,PT,2021-11-28 17:23:21
324,Faanui,-16.4833,-151.75,81.05000000000001,72,100,4.69,overcast clouds,PF,2021-11-28 17:23:22
325,Owensboro,37.7742,-87.1133,46.48999999999995,53,1,6.69,clear sky,US,2021-11-28 17:19:01
326,Muli,2.9167,73.5667,82.92199999999997,71,100,5.83,overcast clouds,MV,2021-11-28 17:23:22
327,Eirunepe,-6.6603,-69.8736,82.92199999999997,84,100,0.87,overcast clouds,BR,2021-11-28 17:23:23
328,Maldonado,-34.6667,-54.9167,67.38799999999998,86,100,3.46,light rain,UY,2021-11-28 17:22:03
329,Embrach,47.5056,8.5941,34.01599999999996,97,75,1.03,shower snow,CH,2021-11-28 17:23:23
330,Adrar,20.5022,-10.0711,71.906,20,0,6.46,clear sky,MR,2021-11-28 17:23:23
331,Kanigoro,-8.13,112.219,74.53399999999993,89,100,1.26,heavy intensity rain,ID,2021-11-28 17:23:24
332,Mokhsogollokh,61.4681,128.9203,-1.2100000000000364,92,100,3.34,overcast clouds,RU,2021-11-28 17:23:24
333,Janauba,-15.8025,-43.3089,82.47200000000004,63,70,4.21,broken clouds,BR,2021-11-28 17:23:25
334,Mormugao,15.4,73.8,79.86200000000002,65,40,2.57,mist,IN,2021-11-28 17:23:25
335,Teknaf,20.8624,92.3058,70.52000000000004,71,8,3.88,clear sky,BD,2021-11-28 17:23:26
336,Khalkhal,37.6189,48.5258,44.420000000000016,47,44,1.74,scattered clouds,IR,2021-11-28 17:23:26
337,Zlobin,45.2924,14.6541,40.298,76,40,2.57,scattered clouds,HR,2021-11-28 17:23:27
338,Broken Hill,-31.95,141.4333,62.31200000000007,63,48,3.6,scattered clouds,AU,2021-11-28 17:23:27
339,Segezha,63.7415,34.3222,10.436000000000035,97,100,3.75,overcast clouds,RU,2021-11-28 17:23:27
340,Lata,40.1629,-8.3327,52.214,92,90,1.41,overcast clouds,PT,2021-11-28 17:23:28
341,Salalah,17.0151,54.0924,78.88999999999993,78,0,0.0,clear sky,OM,2021-11-28 17:23:28
342,Hualmay,-11.0964,-77.6139,71.618,72,90,4.52,overcast clouds,PE,2021-11-28 17:23:29
343,Kalmunai,7.4167,81.8167,78.78199999999998,85,93,1.87,overcast clouds,LK,2021-11-28 17:23:29
344,Stranda,62.3096,6.9358,26.186000000000035,72,6,3.16,clear sky,NO,2021-11-28 17:23:29
345,Constitucion,-35.3333,-72.4167,66.38000000000005,50,0,8.5,clear sky,CL,2021-11-28 17:23:30
346,Juazeiro,-9.4117,-40.4986,80.78000000000003,78,75,1.54,light rain,BR,2021-11-28 17:23:30
347,Palmer,42.1584,-72.3287,35.52800000000002,60,90,3.6,overcast clouds,US,2021-11-28 17:23:31
348,Zhengjiatun,43.5064,123.5064,29.55200000000002,88,61,4.79,broken clouds,CN,2021-11-28 17:23:31
349,Sena Madureira,-9.0656,-68.6569,83.94800000000004,81,100,1.82,heavy intensity rain,BR,2021-11-28 17:23:31
350,Santa Maria,-29.6842,-53.8069,74.49799999999999,78,75,2.57,moderate rain,BR,2021-11-28 17:22:52
351,Ampanihy,-24.7,44.75,62.88799999999998,64,3,7.06,clear sky,MG,2021-11-28 17:23:32
352,Rafai,4.95,23.9167,80.45599999999996,39,99,0.83,overcast clouds,CF,2021-11-28 17:23:32
353,Sterling,39.0062,-77.4286,58.85599999999994,39,40,3.6,scattered clouds,US,2021-11-28 17:23:33
354,Adwa,14.1646,38.8955,64.76000000000005,53,8,7.04,clear sky,ET,2021-11-28 17:23:33
355,Hovd,48.0056,91.6419,18.48199999999997,31,100,0.35,overcast clouds,MN,2021-11-28 17:23:34
356,Florence,43.7667,11.25,53.69,81,40,2.57,thunderstorm,IT,2021-11-28 17:20:07
357,Novaya Zaimka,56.4857,66.9241,21.452000000000055,76,89,5.57,overcast clouds,RU,2021-11-28 17:23:34
358,Ixtapa,20.7,-105.2,78.02600000000001,65,90,0.0,overcast clouds,MX,2021-11-28 17:23:35
359,Saskylakh,71.9167,114.0833,-12.460000000000036,97,100,2.53,overcast clouds,RU,2021-11-28 17:23:35
360,Tautira,-17.7333,-149.15,78.81800000000004,79,80,8.61,light rain,PF,2021-11-28 17:23:36
361,Rach Gia,10.0167,105.0833,75.14600000000002,85,100,5.6,moderate rain,VN,2021-11-28 17:23:36
362,Pacific Grove,36.6177,-121.9166,64.50799999999998,48,1,0.0,clear sky,US,2021-11-28 17:21:20
363,Road Town,18.4167,-64.6167,86.036,62,20,3.09,few clouds,VG,2021-11-28 17:23:37
364,Jaciara,-15.9653,-54.9683,87.81800000000004,63,84,3.12,broken clouds,BR,2021-11-28 17:19:38
365,Kambove,-10.8764,26.5969,67.85599999999994,75,81,1.39,broken clouds,CD,2021-11-28 17:23:37
366,Angoche,-16.2325,39.9086,76.91000000000003,63,1,5.83,clear sky,MZ,2021-11-28 17:23:38
367,Lalganj,25.8667,85.1833,58.94599999999997,47,12,1.32,few clouds,IN,2021-11-28 17:24:38
368,Rocha,-34.4833,-54.3333,68.08999999999997,89,100,2.16,overcast clouds,UY,2021-11-28 17:24:39
369,Onda,39.9667,-0.25,50.846000000000004,48,100,3.77,overcast clouds,ES,2021-11-28 17:24:39
370,Sola,-13.8833,167.55,81.28399999999993,73,88,3.66,overcast clouds,VU,2021-11-28 17:24:40
371,Thunder Bay,48.4001,-89.3168,31.98199999999997,59,90,6.69,overcast clouds,CA,2021-11-28 17:24:40
372,Destin,30.3935,-86.4958,58.117999999999995,62,90,4.12,overcast clouds,US,2021-11-28 17:23:18
373,Fortuna,40.5982,-124.1573,53.94199999999995,84,100,0.76,overcast clouds,US,2021-11-28 17:24:41
374,Carutapera,-1.195,-46.02,88.55599999999998,54,20,3.84,few clouds,BR,2021-11-28 17:24:41
375,Nhulunbuy,-12.2333,136.7667,77.61200000000002,83,31,0.51,scattered clouds,AU,2021-11-28 17:24:42
376,Shitanjing,39.2342,106.3439,24.45799999999997,33,100,11.8,overcast clouds,CN,2021-11-28 17:24:42
377,Strenci,57.6257,25.6854,26.22199999999998,96,98,1.75,overcast clouds,LV,2021-11-28 17:24:43
378,Rafraf,37.1904,10.1837,48.50599999999997,72,82,9.09,broken clouds,TN,2021-11-28 17:24:43
379,Batala,31.8186,75.2028,55.18399999999991,39,0,1.21,clear sky,IN,2021-11-28 17:24:43
380,Yerbogachen,61.2767,108.0108,-4.846000000000004,100,99,0.8,overcast clouds,RU,2021-11-28 17:24:44
381,Fukue,32.6881,128.8419,56.10200000000003,52,78,1.23,broken clouds,JP,2021-11-28 17:24:44
382,Redwater,33.3582,-94.2544,59.287999999999954,51,32,2.37,scattered clouds,US,2021-11-28 17:24:45
383,Auriflama,-20.6856,-50.5547,92.55200000000008,36,52,5.0,broken clouds,BR,2021-11-28 17:24:45
384,Kemijarvi,66.7131,27.4306,12.146000000000015,94,99,2.71,overcast clouds,FI,2021-11-28 17:24:45
385,Aguimes,27.9054,-15.4461,65.03000000000003,68,40,11.32,scattered clouds,ES,2021-11-28 17:24:46
386,Katol,21.2667,78.5833,61.358000000000004,40,86,1.45,overcast clouds,IN,2021-11-28 17:24:46
387,Dryden,49.7833,-92.7503,23.28800000000001,74,90,2.57,overcast clouds,CA,2021-11-28 17:24:34
388,Pelym,61.0108,61.9978,21.452000000000055,90,98,3.77,overcast clouds,RU,2021-11-28 17:24:47
389,Warri,5.5167,5.75,82.77800000000008,73,100,3.63,light rain,NG,2021-11-28 17:24:48
390,Saint-Joseph,-21.3667,55.6167,75.57800000000003,87,69,0.56,light rain,RE,2021-11-28 17:24:48
391,Almaznyy,48.0448,40.045,46.54400000000004,92,100,3.37,overcast clouds,RU,2021-11-28 17:24:48
392,Zyryanka,65.75,150.85,-37.98399999999998,99,99,2.03,overcast clouds,RU,2021-11-28 17:24:49
393,Calama,-22.4667,-68.9333,73.88600000000002,13,20,9.26,few clouds,CL,2021-11-28 17:24:49
394,Yazykovo,55.2199,56.1353,25.53800000000001,78,100,5.97,light snow,RU,2021-11-28 17:24:50
395,Paamiut,61.994,-49.6678,40.315999999999974,88,100,11.3,light rain,GL,2021-11-28 17:24:50
396,Victoria,22.2855,114.1577,69.78199999999998,78,7,3.76,clear sky,HK,2021-11-28 17:21:54
397,Karanja,20.4833,77.4833,67.42399999999992,41,86,3.11,overcast clouds,IN,2021-11-28 17:24:51
398,Avera,33.194,-82.5271,60.67399999999992,29,94,5.1,overcast clouds,US,2021-11-28 17:24:51
399,Gazimurskiy Zavod,51.5461,118.3266,-3.2799999999999727,100,70,1.14,broken clouds,RU,2021-11-28 17:24:52
400,Charters Towers,-20.1,146.2667,74.714,87,62,4.4,broken clouds,AU,2021-11-28 17:24:52
401,Nishihara,26.1842,127.7558,70.88000000000005,60,75,6.17,broken clouds,JP,2021-11-28 17:24:53
402,Belmonte,-15.8631,-38.8828,84.70400000000001,86,83,5.83,broken clouds,BR,2021-11-28 17:24:53
403,Owosso,42.9978,-84.1766,36.23000000000002,86,90,8.23,overcast clouds,US,2021-11-28 17:22:58
404,Khorramshahr,30.4397,48.1664,62.56400000000002,51,0,2.06,clear sky,IR,2021-11-28 17:24:54
405,Wendo,6.6,38.4167,62.04199999999997,68,87,1.19,overcast clouds,ET,2021-11-28 17:24:54
406,Nizwa,22.9333,57.5333,74.91199999999998,29,0,3.57,clear sky,OM,2021-11-28 17:24:54
407,Half Moon Bay,37.4636,-122.4286,60.67399999999992,79,1,0.0,clear sky,US,2021-11-28 17:24:55
408,Pozo Colorado,-23.4923,-58.7972,71.63600000000002,92,99,7.2,overcast clouds,PY,2021-11-28 17:24:55
409,Bayji,34.9311,43.487,62.54599999999999,42,82,0.88,broken clouds,IQ,2021-11-28 17:24:56
410,Lamar,33.6668,-95.5836,58.98200000000003,58,1,4.12,clear sky,US,2021-11-28 17:24:56
411,Cacoal,-11.4386,-61.4472,75.84800000000001,95,100,3.12,overcast clouds,BR,2021-11-28 17:24:56
412,Bac Lieu,9.285,105.7244,74.24600000000004,98,100,4.54,overcast clouds,VN,2021-11-28 17:25:57
413,Pochutla,15.7432,-96.4661,87.62000000000006,44,100,1.48,overcast clouds,MX,2021-11-28 17:25:57
414,Cabedelo,-6.9811,-34.8339,88.46599999999995,64,39,5.28,scattered clouds,BR,2021-11-28 17:25:58
415,Vapi,20.3718,72.9049,76.01000000000005,46,29,3.06,scattered clouds,IN,2021-11-28 17:25:58
416,Sibu,2.3,111.8167,75.50600000000003,88,40,3.09,scattered clouds,MY,2021-11-28 17:25:59
417,Terrace,54.5163,-128.6035,37.31000000000006,100,90,1.54,moderate rain,CA,2021-11-28 17:25:59
418,Karaton,-6.3424,106.1045,73.56200000000007,94,98,2.26,light rain,ID,2021-11-28 17:25:59
419,Champasak,14.75,106.0,70.142,83,100,1.19,overcast clouds,LA,2021-11-28 17:26:00
420,Inongo,-1.95,18.2667,74.28199999999998,80,96,2.25,light rain,CD,2021-11-28 17:26:00
421,Coquimbo,-29.9533,-71.3436,65.93,68,0,7.2,clear sky,CL,2021-11-28 17:26:01
422,Henties Bay,-22.116,14.2845,63.212000000000046,81,1,5.18,clear sky,NA,2021-11-28 17:26:01
423,Toul,48.6667,5.9167,39.488,86,75,3.09,broken clouds,FR,2021-11-28 17:26:02
424,Santa Isabel Do Rio Negro,-0.4139,-65.0192,91.25600000000003,52,84,1.77,broken clouds,BR,2021-11-28 17:26:02
425,Bacolod,10.6667,122.95,77.97200000000004,84,100,3.52,overcast clouds,PH,2021-11-28 17:26:02
426,Pitkyaranta,61.5734,31.4792,21.523999999999944,82,100,5.45,overcast clouds,RU,2021-11-28 17:26:03
427,Alpena,45.0617,-83.4327,32.323999999999955,86,90,0.0,light snow,US,2021-11-28 17:26:03
428,Verkhoyansk,67.5447,133.385,-15.50200000000001,100,99,0.63,overcast clouds,RU,2021-11-28 17:26:04
429,Tahta,26.7693,31.5021,75.52399999999994,15,69,3.02,broken clouds,EG,2021-11-28 17:26:04
430,San Ignacio,17.1561,-89.0714,82.54400000000004,69,40,1.54,scattered clouds,BZ,2021-11-28 17:26:04
431,Buraydah,26.326,43.975,66.64999999999992,31,0,3.61,clear sky,SA,2021-11-28 17:26:05
432,Caucaia,-3.7361,-38.6531,87.74600000000004,62,20,6.69,few clouds,BR,2021-11-28 17:25:43
433,Stykkisholmur,65.0757,-22.7297,38.533999999999935,97,100,2.61,light rain,IS,2021-11-28 17:26:05
434,Honiara,-9.4333,159.95,77.89999999999992,85,85,0.58,light rain,SB,2021-11-28 17:26:06
435,Sivas,39.7916,37.0019,47.02999999999997,87,75,4.63,broken clouds,TR,2021-11-28 17:26:06
436,Khandyga,62.6667,135.6,-15.358000000000004,100,100,0.45,overcast clouds,RU,2021-11-28 17:26:07
437,Turan,16.0678,108.2208,73.382,94,75,6.69,mist,VN,2021-11-28 17:26:07
438,Mwinilunga,-11.7358,24.4293,63.66199999999998,92,92,1.66,light rain,ZM,2021-11-28 17:26:07
439,Necochea,-38.5473,-58.7368,61.59199999999993,95,100,4.01,light rain,AR,2021-11-28 17:26:08
440,Ruteng,-8.6136,120.4721,62.45599999999996,91,100,0.59,overcast clouds,ID,2021-11-28 17:26:08
441,Ambon,-3.6954,128.1814,81.57199999999995,74,95,1.06,overcast clouds,ID,2021-11-28 17:26:09
442,Krasnoborsk,61.5598,45.934,29.480000000000018,98,100,1.62,light snow,RU,2021-11-28 17:26:09
443,Rena,61.1348,11.3641,22.51400000000001,88,99,0.96,overcast clouds,NO,2021-11-28 17:26:09
444,Taloqan,36.7361,69.5345,48.63199999999995,69,100,1.41,overcast clouds,AF,2021-11-28 17:26:10
445,Lanxi,29.2195,119.477,57.39799999999997,85,84,1.52,broken clouds,CN,2021-11-28 17:26:10
446,Hearst,49.6835,-83.6665,23.25200000000001,87,100,2.24,overcast clouds,CA,2021-11-28 17:26:11
447,Maua,-23.6678,-46.4614,84.00200000000001,51,60,1.92,broken clouds,BR,2021-11-28 17:26:11
448,Le Pradet,43.1066,6.0172,46.09400000000005,53,0,5.14,clear sky,FR,2021-11-28 17:26:11
449,Namibe,-15.1961,12.1522,70.48399999999998,74,82,4.52,broken clouds,AO,2021-11-28 17:26:12
450,Rawson,-43.3002,-65.1023,74.83999999999997,23,61,6.45,broken clouds,AR,2021-11-28 17:26:12
451,Bahia Blanca,-38.7196,-62.2724,72.1760000000001,55,100,5.22,overcast clouds,AR,2021-11-28 17:26:12
452,Caraquet,47.7941,-64.9386,30.739999999999952,71,100,7.73,overcast clouds,CA,2021-11-28 17:26:13
453,Deputatskiy,69.3,139.9,-11.704000000000008,95,100,2.37,overcast clouds,RU,2021-11-28 17:26:13
